EXPERIMENT_NUMBER,ELM_TYPE,DATASET,HIDDEN_LYR_SIZE,TRIGGER_TYPE,TARGET_LABEL,POISON_PERCENTAGE,TRIGGER_SIZE,TEST_ACCURACY,BD_TEST_ACCURACY,TIME_ELAPSED
0,telm,mnist,500,badnet,0,0.5,"(8, 8)",0.9174000000000003,0.9232815964523282,8.39467477798462
0,telm,mnist,500,badnet,0,1,"(2, 2)",0.9175000000000002,0.3783813747228381,8.393704414367676
0,telm,mnist,500,badnet,0,1,"(4, 4)",0.9160000000000003,0.8552106430155211,8.386890172958374
0,telm,mnist,500,badnet,0,1,"(8, 8)",0.9163000000000002,0.9776053215077606,8.411596536636353
0,telm,mnist,500,badnet,0,2,"(2, 2)",0.9158000000000003,0.7597560975609757,8.457791805267334
0,telm,mnist,500,badnet,0,2,"(4, 4)",0.9158000000000003,0.9646341463414635,8.409317255020142
0,telm,mnist,500,badnet,0,2,"(8, 8)",0.9163000000000002,0.9951219512195122,8.419606685638428
0,telm,mnist,500,badnet,0,5,"(2, 2)",0.9128000000000004,0.9429046563192904,8.411308526992798
0,telm,mnist,500,badnet,0,5,"(4, 4)",0.9144000000000002,0.9936807095343682,8.420949935913086
0,telm,mnist,500,badnet,0,5,"(8, 8)",0.9154000000000002,0.9994456762749445,8.411501407623291
0,telm,mnist,1000,badnet,0,0.2,"(2, 2)",0.9305000000000003,0.04689578713968958,25.898155212402344
0,telm,mnist,1000,badnet,0,0.2,"(4, 4)",0.9306000000000003,0.4319290465631929,25.735466480255127
0,telm,mnist,1000,badnet,0,0.2,"(8, 8)",0.9334000000000002,0.9212860310421287,25.746155261993408
